date,home_team,away_team,home_score,away_score,tournament,country,neutral,is_neutral,is_home_host,home_n_rows_used,home_n_unique_players,home_gls_90_calc,home_ast_90_calc,home_xg_90_calc,home_xag_90_calc,home_prgp_90_calc,home_prgc_90_calc,home_prgr_90_calc,away_n_rows_used,away_n_unique_players,away_gls_90_calc,away_ast_90_calc,away_xg_90_calc,away_xag_90_calc,away_prgp_90_calc,away_prgc_90_calc,away_prgr_90_calc,home_has_player_features,away_has_player_features
1967-11-12,Portugal,Norway,2,1,European Championship qual,Portugal,False,0,1,143.0,72.0,0.12267043364037306,0.11742925110543356,0.12919636582991798,0.10887435262769314,3.741252109079823,1.9596453987957385,3.992641172396862,61.0,30.0,0.20730874095945118,0.09646840528777187,0.2040245958070102,0.10181689774120874,3.119954232283966,1.6519311999656725,3.5952645268453596,1,1
1967-11-14,Australia,South Korea,3,2,Vietnam Independence Cup,South Vietnam,True,1,0,9.0,6.0,0.009159921633463842,0.07306085596760549,0.06024246463729065,0.049286684720099415,2.2381921559964617,0.35559109768471875,1.1124943323063643,20.0,9.0,0.24375091008095456,0.17548219203742066,0.1904640765928785,0.16374740660250658,4.41339208223027,1.9174397992824759,5.73209048042532,1,1
1967-11-18,Switzerland,Italy,2,2,European Championship qual,Switzerland,False,0,1,90.0,41.0,0.07621267049784097,0.06281719194491198,0.08101429504695165,0.05879992516724291,3.5578465395882315,1.2687318706565525,2.1019434348951362,453.0,223.0,0.10064542022688375,0.07184117225243414,0.09936094039366897,0.07352587098952947,2.9785588863788397,1.3805258992284988,2.901510349180325,1,1
1967-11-22,Scotland,Wales,3,2,Euro Ch q & British Ch,Scotland,False,0,1,42.0,21.0,0.13474292796843357,0.10217414675918718,0.13906672427943179,0.10742643022838787,4.167476992148448,1.5497978873795113,3.4257669316073844,24.0,16.0,0.14222960007874028,0.11554283970648598,0.16532871466491703,0.11405061933452011,3.274347851971064,2.059095864008592,4.862380897096126,1,1
1967-11-22,England,Northern Ireland,2,0,Euro Ch q & British Ch,England,False,0,1,425.0,216.0,0.1516985239932024,0.10801257578739792,0.1470685603575705,0.10654352014674849,3.471060570105599,1.7640561403730242,3.6087309853907525,10.0,6.0,0.05645445933048802,0.08450883736631724,0.08086455438898893,0.07891866539900241,3.2711908471235613,1.4275417866088753,2.5270578718875765,1,1
1967-11-22,Romania,Germany,1,0,Friendly,Romania,False,0,1,18.0,11.0,0.044959439292177,0.07123304382903126,0.07310920518694751,0.09333836336196166,2.8659765562968067,1.5735462208299227,2.578286977485362,525.0,268.0,0.12225022641252874,0.09866886945798899,0.1209851741885406,0.09484605823030534,3.3314924015104976,1.3199030296594148,3.076107048078645,1,1
1967-11-26,Turkey,Iran,1,0,Friendly tournament,Pakistan,True,1,0,35.0,18.0,0.20187217776334612,0.10854055099901685,0.1706466390779934,0.12817152909691854,4.383337241025316,1.8863178850761804,3.727970280613026,3.0,3.0,0.21106927165001352,0.08415454403253558,0.28243543815072125,0.17297081792967156,3.1656766356495094,1.562341432893447,4.766829573504558,1,1
1967-11-26,Tunisia,Morocco,0,0,Olympic Games qualifier,Tunisia,False,0,1,17.0,10.0,0.0717608055474189,0.07184216895436096,0.10328682069550059,0.07607297684101894,3.4052668060512694,1.3056144334432371,2.9507027833269937,89.0,51.0,0.13690088920434876,0.09128762734935943,0.14090787618826514,0.09341454020842756,3.9778598102114446,1.9850715846687217,4.3644643154489655,1,1
1967-12-10,Saudi Arabia,Tunisia,4,0,Friendly,Saudi Arabia,False,0,1,1.0,1.0,0.0,0.29411764705882354,0.05882352941176472,0.17647058823529413,5.588235294117648,2.058823529411765,10.588235294117647,17.0,10.0,0.0717608055474189,0.07184216895436096,0.10328682069550059,0.07607297684101894,3.4052668060512694,1.3056144334432371,2.9507027833269937,1,1
1967-12-17,Albania,Germany,0,0,European Championship qual,Albania,False,0,1,31.0,16.0,0.05773378074319964,0.046995229799364616,0.08297355376019451,0.04959278682039446,2.788214741770563,0.8486956502709334,1.5034058432489277,525.0,268.0,0.12225022641252874,0.09866886945798899,0.1209851741885406,0.09484605823030534,3.3314924015104976,1.3199030296594148,3.076107048078645,1,1
1967-12-23,Italy,Switzerland,4,0,European Championship qual,Italy,False,0,1,453.0,223.0,0.10064542022688375,0.07184117225243414,0.09936094039366897,0.07352587098952947,2.9785588863788397,1.3805258992284988,2.901510349180325,90.0,41.0,0.07621267049784097,0.06281719194491198,0.08101429504695165,0.05879992516724291,3.5578465395882315,1.2687318706565525,2.1019434348951362,1,1
1967-12-24,DR Congo,Romania,1,1,Friendly,DR Congo,False,0,1,22.0,16.0,0.18761114452793687,0.06491012985279593,0.18943995482347128,0.05951434808795824,2.8476462488456513,1.3711374934360452,3.351630087044408,18.0,11.0,0.044959439292177,0.07123304382903126,0.07310920518694751,0.09333836336196166,2.8659765562968067,1.5735462208299227,2.578286977485362,1,1
1968-01-11,Ivory Coast,Algeria,3,0,African Nations Cup,Ethiopia,True,1,0,95.0,49.0,0.10791077686058663,0.08823021355386867,0.1224159086976674,0.08933834489595181,3.2232387729229934,1.865491419700286,3.4265829966269252,58.0,32.0,0.1309765370409748,0.1142256941873425,0.14110992821810556,0.12224278413791828,3.9418868478247617,2.136069970336662,4.384055766307839,1,1
1968-01-12,Ghana,Senegal,2,2,African Nations Cup,Ethiopia,True,1,0,60.0,33.0,0.13685733887192456,0.09599083970658127,0.13267769346888628,0.09127810996865512,2.991073431228213,2.0551749922144604,4.537720715890831,94.0,53.0,0.13886034530648073,0.0790295216483192,0.15365812388306493,0.07888221927833743,3.212763863783893,1.537446200375316,3.250466692297993,1,1
1968-01-14,Ghana,DR Congo,2,1,African Nations Cup,Ethiopia,True,1,0,60.0,33.0,0.13685733887192456,0.09599083970658127,0.13267769346888628,0.09127810996865512,2.991073431228213,2.0551749922144604,4.537720715890831,22.0,16.0,0.18761114452793687,0.06491012985279593,0.18943995482347128,0.05951434808795824,2.8476462488456513,1.3711374934360452,3.351630087044408,1,1
1968-01-16,DR Congo,Senegal,2,1,African Nations Cup,Ethiopia,True,1,0,22.0,16.0,0.18761114452793687,0.06491012985279593,0.18943995482347128,0.05951434808795824,2.8476462488456513,1.3711374934360452,3.351630087044408,94.0,53.0,0.13886034530648073,0.0790295216483192,0.15365812388306493,0.07888221927833743,3.212763863783893,1.537446200375316,3.250466692297993,1,1
1968-01-19,Ghana,Ivory Coast,4,3,African Nations Cup,Ethiopia,True,1,0,60.0,33.0,0.13685733887192456,0.09599083970658127,0.13267769346888628,0.09127810996865512,2.991073431228213,2.0551749922144604,4.537720715890831,95.0,49.0,0.10791077686058663,0.08823021355386867,0.1224159086976674,0.08933834489595181,3.2232387729229934,1.865491419700286,3.4265829966269252,1,1
1968-01-21,DR Congo,Ghana,1,0,African Nations Cup,Ethiopia,True,1,0,22.0,16.0,0.18761114452793687,0.06491012985279593,0.18943995482347128,0.05951434808795824,2.8476462488456513,1.3711374934360452,3.351630087044408,60.0,33.0,0.13685733887192456,0.09599083970658127,0.13267769346888628,0.09127810996865512,2.991073431228213,2.0551749922144604,4.537720715890831,1,1
1968-02-24,Scotland,England,1,1,Euro Ch q & British Ch,Scotland,False,0,1,42.0,21.0,0.13474292796843357,0.10217414675918718,0.13906672427943179,0.10742643022838787,4.167476992148448,1.5497978873795113,3.4257669316073844,425.0,216.0,0.1516985239932024,0.10801257578739792,0.1470685603575705,0.10654352014674849,3.471060570105599,1.7640561403730242,3.6087309853907525,1,1
1968-02-28,Wales,Northern Ireland,2,0,Euro Ch q & British Ch,Wales,False,0,1,24.0,16.0,0.14222960007874028,0.11554283970648598,0.16532871466491703,0.11405061933452011,3.274347851971064,2.059095864008592,4.862380897096126,10.0,6.0,0.05645445933048802,0.08450883736631724,0.08086455438898893,0.07891866539900241,3.2711908471235613,1.4275417866088753,2.5270578718875765,1,1
1968-02-28,Spain,Sweden,3,1,Friendly,Spain,False,0,1,865.0,438.0,0.10019779014858517,0.08675284250168772,0.10409897335344634,0.08969458069642704,3.610233407389874,1.5003535286726697,3.321712469419404,75.0,38.0,0.16207248674411123,0.09003434774035127,0.15458203402871762,0.09277410745856375,2.8997427715476793,1.7493720431432838,3.909280373554858,1,1
1968-03-06,Belgium,Germany,1,3,Friendly,Belgium,False,0,1,117.0,60.0,0.14455398815600998,0.10206314266435439,0.12666234081425035,0.10085608938193515,3.1873486300836125,1.8375332986573827,3.8712188812774087,525.0,268.0,0.12225022641252874,0.09866886945798899,0.1209851741885406,0.09484605823030534,3.3314924015104976,1.3199030296594148,3.076107048078645,1,1
1968-03-13,Turkey,Tunisia,0,0,Friendly,Turkey,False,0,1,35.0,18.0,0.20187217776334612,0.10854055099901685,0.1706466390779934,0.12817152909691854,4.383337241025316,1.8863178850761804,3.727970280613026,17.0,10.0,0.0717608055474189,0.07184216895436096,0.10328682069550059,0.07607297684101894,3.4052668060512694,1.3056144334432371,2.9507027833269937,1,1
1968-03-17,Morocco,Algeria,0,0,Friendly,Morocco,False,0,1,89.0,51.0,0.13690088920434876,0.09128762734935943,0.14090787618826514,0.09341454020842756,3.9778598102114446,1.9850715846687217,4.3644643154489655,58.0,32.0,0.1309765370409748,0.1142256941873425,0.14110992821810556,0.12224278413791828,3.9418868478247617,2.136069970336662,4.384055766307839,1,1
1968-03-30,Australia,Japan,2,2,Friendly,Australia,False,0,1,9.0,6.0,0.009159921633463842,0.07306085596760549,0.06024246463729065,0.049286684720099415,2.2381921559964617,0.35559109768471875,1.1124943323063643,44.0,25.0,0.17029234572101554,0.09150103051322968,0.15107646153845045,0.1266637033864589,3.5825932589117393,2.2895502848961513,5.194621562256648,1,1
1968-03-31,Australia,Japan,3,1,Friendly,Australia,False,0,1,9.0,6.0,0.009159921633463842,0.07306085596760549,0.06024246463729065,0.049286684720099415,2.2381921559964617,0.35559109768471875,1.1124943323063643,44.0,25.0,0.17029234572101554,0.09150103051322968,0.15107646153845045,0.1266637033864589,3.5825932589117393,2.2895502848961513,5.194621562256648,1,1
1968-04-03,England,Spain,1,0,European Championship qual,England,False,0,1,425.0,216.0,0.1516985239932024,0.10801257578739792,0.1470685603575705,0.10654352014674849,3.471060570105599,1.7640561403730242,3.6087309853907525,865.0,438.0,0.10019779014858517,0.08675284250168772,0.10409897335344634,0.08969458069642704,3.610233407389874,1.5003535286726697,3.321712469419404,1,1
1968-04-04,Australia,Japan,1,3,Friendly,Australia,False,0,1,9.0,6.0,0.009159921633463842,0.07306085596760549,0.06024246463729065,0.049286684720099415,2.2381921559964617,0.35559109768471875,1.1124943323063643,44.0,25.0,0.17029234572101554,0.09150103051322968,0.15107646153845045,0.1266637033864589,3.5825932589117393,2.2895502848961513,5.194621562256648,1,1
1968-04-07,Netherlands,Belgium,1,2,Friendly,Netherlands,False,0,1,162.0,76.0,0.1324337274147879,0.08290764207700588,0.12884387230743607,0.08062858401933039,3.732593883808564,1.533540202947645,3.0685885026695527,117.0,60.0,0.14455398815600998,0.10206314266435439,0.12666234081425035,0.10085608938193515,3.1873486300836125,1.8375332986573827,3.8712188812774087,1,1
1968-04-17,Switzerland,Germany,0,0,Friendly,Switzerland,False,0,1,90.0,41.0,0.07621267049784097,0.06281719194491198,0.08101429504695165,0.05879992516724291,3.5578465395882315,1.2687318706565525,2.1019434348951362,525.0,268.0,0.12225022641252874,0.09866886945798899,0.1209851741885406,0.09484605823030534,3.3314924015104976,1.3199030296594148,3.076107048078645,1,1
1968-04-24,Poland,Turkey,8,0,Friendly,Poland,False,0,1,66.0,37.0,0.10756795372664836,0.05060730231352108,0.10555511887725828,0.059597612336477354,2.251733822018832,1.0588497276284234,2.313623577565193,35.0,18.0,0.20187217776334612,0.10854055099901685,0.1706466390779934,0.12817152909691854,4.383337241025316,1.8863178850761804,3.727970280613026,1,1
1968-05-01,Austria,Romania,1,1,Friendly,Austria,False,0,1,87.0,42.0,0.09591726995629679,0.10964868244884622,0.11327215218299344,0.10148922959846622,4.316968214654781,1.600918417173928,3.1976917201173496,18.0,11.0,0.044959439292177,0.07123304382903126,0.07310920518694751,0.09333836336196166,2.8659765562968067,1.5735462208299227,2.578286977485362,1,1
1968-05-01,Poland,Netherlands,0,0,Friendly,Poland,False,0,1,66.0,37.0,0.10756795372664836,0.05060730231352108,0.10555511887725828,0.059597612336477354,2.251733822018832,1.0588497276284234,2.313623577565193,162.0,76.0,0.1324337274147879,0.08290764207700588,0.12884387230743607,0.08062858401933039,3.732593883808564,1.533540202947645,3.0685885026695527,1,1
1968-05-02,Sweden,Spain,1,1,Friendly,Sweden,False,0,1,75.0,38.0,0.16207248674411123,0.09003434774035127,0.15458203402871762,0.09277410745856375,2.8997427715476793,1.7493720431432838,3.909280373554858,865.0,438.0,0.10019779014858517,0.08675284250168772,0.10409897335344634,0.08969458069642704,3.610233407389874,1.5003535286726697,3.321712469419404,1,1
1968-05-08,Spain,England,1,2,European Championship qual,Spain,False,0,1,865.0,438.0,0.10019779014858517,0.08675284250168772,0.10409897335344634,0.08969458069642704,3.610233407389874,1.5003535286726697,3.321712469419404,425.0,216.0,0.1516985239932024,0.10801257578739792,0.1470685603575705,0.10654352014674849,3.471060570105599,1.7640561403730242,3.6087309853907525,1,1
1968-05-08,Wales,Germany,1,1,Friendly,Wales,False,0,1,24.0,16.0,0.14222960007874028,0.11554283970648598,0.16532871466491703,0.11405061933452011,3.274347851971064,2.059095864008592,4.862380897096126,525.0,268.0,0.12225022641252874,0.09866886945798899,0.1209851741885406,0.09484605823030534,3.3314924015104976,1.3199030296594148,3.076107048078645,1,1
1968-05-15,Ghana,Ivory Coast,0,0,Friendly tournament,Ghana,False,0,1,60.0,33.0,0.13685733887192456,0.09599083970658127,0.13267769346888628,0.09127810996865512,2.991073431228213,2.0551749922144604,4.537720715890831,95.0,49.0,0.10791077686058663,0.08823021355386867,0.1224159086976674,0.08933834489595181,3.2232387729229934,1.865491419700286,3.4265829966269252,1,1
1968-05-15,Paraguay,Argentina,2,0,Friendly,Paraguay,False,0,1,12.0,5.0,0.10449003090119964,0.0548473771705492,0.18478755659865806,0.07852408259725092,3.1523922353682363,1.473665534185496,2.9650611704959373,172.0,89.0,0.153271654238462,0.10010978720318002,0.1541241772366461,0.10038671891868028,3.770404248084686,1.4617757562015388,3.268399559912179,1,1
1968-05-19,Ghana,Ivory Coast,2,1,Friendly tournament,Ghana,False,0,1,60.0,33.0,0.13685733887192456,0.09599083970658127,0.13267769346888628,0.09127810996865512,2.991073431228213,2.0551749922144604,4.537720715890831,95.0,49.0,0.10791077686058663,0.08823021355386867,0.1224159086976674,0.08933834489595181,3.2232387729229934,1.865491419700286,3.4265829966269252,1,1
1968-05-21,Mexico,Uruguay,3,3,Friendly,Mexico,False,0,1,15.0,8.0,0.12955604879157256,0.04070179157152791,0.14285369179163665,0.04256086320976229,2.6521923779635213,0.8992772460784945,2.0134267324261543,58.0,32.0,0.12826062251173428,0.09011533253587144,0.13442112939424605,0.06839737472157292,3.3982046155892807,1.1157932955646501,2.443996604112132,1,1
1968-05-22,England,Sweden,3,1,Friendly,England,False,0,1,425.0,216.0,0.1516985239932024,0.10801257578739792,0.1470685603575705,0.10654352014674849,3.471060570105599,1.7640561403730242,3.6087309853907525,75.0,38.0,0.16207248674411123,0.09003434774035127,0.15458203402871762,0.09277410745856375,2.8997427715476793,1.7493720431432838,3.909280373554858,1,1
1968-05-28,Mexico,Uruguay,2,2,Friendly,Mexico,False,0,1,15.0,8.0,0.12955604879157256,0.04070179157152791,0.14285369179163665,0.04256086320976229,2.6521923779635213,0.8992772460784945,2.0134267324261543,58.0,32.0,0.12826062251173428,0.09011533253587144,0.13442112939424605,0.06839737472157292,3.3982046155892807,1.1157932955646501,2.443996604112132,1,1
1968-05-30,Netherlands,Scotland,0,0,Friendly,Netherlands,False,0,1,162.0,76.0,0.1324337274147879,0.08290764207700588,0.12884387230743607,0.08062858401933039,3.732593883808564,1.533540202947645,3.0685885026695527,42.0,21.0,0.13474292796843357,0.10217414675918718,0.13906672427943179,0.10742643022838787,4.167476992148448,1.5497978873795113,3.4257669316073844,1,1
1968-06-01,Germany,England,1,0,Friendly,West Germany,False,0,0,525.0,268.0,0.12225022641252874,0.09866886945798899,0.1209851741885406,0.09484605823030534,3.3314924015104976,1.3199030296594148,3.076107048078645,425.0,216.0,0.1516985239932024,0.10801257578739792,0.1470685603575705,0.10654352014674849,3.471060570105599,1.7640561403730242,3.6087309853907525,1,1
1968-06-02,Paraguay,Uruguay,0,0,Artigas Cup,Paraguay,False,0,1,12.0,5.0,0.10449003090119964,0.0548473771705492,0.18478755659865806,0.07852408259725092,3.1523922353682363,1.473665534185496,2.9650611704959373,58.0,32.0,0.12826062251173428,0.09011533253587144,0.13442112939424605,0.06839737472157292,3.3982046155892807,1.1157932955646501,2.443996604112132,1,1
1968-06-05,Argentina,Uruguay,2,0,Lipton Cup,Argentina,False,0,1,172.0,89.0,0.153271654238462,0.10010978720318002,0.1541241772366461,0.10038671891868028,3.770404248084686,1.4617757562015388,3.268399559912179,58.0,32.0,0.12826062251173428,0.09011533253587144,0.13442112939424605,0.06839737472157292,3.3982046155892807,1.1157932955646501,2.443996604112132,1,1
1968-06-05,Romania,Netherlands,0,0,Friendly,Romania,False,0,1,18.0,11.0,0.044959439292177,0.07123304382903126,0.07310920518694751,0.09333836336196166,2.8659765562968067,1.5735462208299227,2.578286977485362,162.0,76.0,0.1324337274147879,0.08290764207700588,0.12884387230743607,0.08062858401933039,3.732593883808564,1.533540202947645,3.0685885026695527,1,1
1968-06-09,Morocco,Ghana,1,1,Olympic Games qualifier,Morocco,False,0,1,89.0,51.0,0.13690088920434876,0.09128762734935943,0.14090787618826514,0.09341454020842756,3.9778598102114446,1.9850715846687217,4.3644643154489655,60.0,33.0,0.13685733887192456,0.09599083970658127,0.13267769346888628,0.09127810996865512,2.991073431228213,2.0551749922144604,4.537720715890831,1,1
1968-06-09,Brazil,Uruguay,2,0,Rio Branco Cup,Brazil,False,0,1,222.0,116.0,0.1380196945192818,0.09337597306458144,0.14097031731139587,0.09762555541886297,3.700717999976577,1.8244654065771115,3.6754088335647315,58.0,32.0,0.12826062251173428,0.09011533253587144,0.13442112939424605,0.06839737472157292,3.3982046155892807,1.1157932955646501,2.443996604112132,1,1
1968-06-09,Norway,Poland,1,6,Friendly,Norway,False,0,1,61.0,30.0,0.20730874095945118,0.09646840528777187,0.2040245958070102,0.10181689774120874,3.119954232283966,1.6519311999656725,3.5952645268453596,66.0,37.0,0.10756795372664836,0.05060730231352108,0.10555511887725828,0.059597612336477354,2.251733822018832,1.0588497276284234,2.313623577565193,1,1
